id,range_names,Clipper Invocations,Post-Clip Primitives,CS Invocations,DS Invocations,GPU Elapsed Time,GS Invocations,Post-GS Primitives,HS Invocations,Primitive Count,Vertex Count,VS Invocations,Pixels Rendered,PS Invocations
2298,DrawIndexed,2,2,0,0,16,0,0,0,2,6,4,0,0
2299,DrawIndexed,2,2,0,0,15,0,0,0,2,6,4,0,0
2300,DrawIndexed,4,4,0,0,16,0,0,0,4,12,8,0,0
2301,DrawIndexed,4,4,0,0,14,0,0,0,4,12,8,0,0
2302,DrawIndexed,2,2,0,0,24,0,0,0,2,6,4,48252,48252
2303,DrawIndexed,2,2,0,0,19,0,0,0,2,6,4,18261,18261
2304,DrawIndexed,18,18,0,0,26,0,0,0,18,54,36,26640,26640
2305,DrawIndexed,18,18,0,0,19,0,0,0,18,54,36,5428,5428
2306,DrawIndexed,2,2,0,0,18,0,0,0,2,6,4,1629,1629
2307,DrawIndexed,10,10,0,0,25,0,0,0,10,30,20,684,809
2308,DrawIndexed,36,36,0,0,22,0,0,0,36,108,72,20460,20460
2309,DrawIndexed,2,2,0,0,18,0,0,0,2,6,4,2704,2704
2310,DrawIndexed,18,18,0,0,18,0,0,0,18,54,36,2842,2842
2311,DrawIndexed,10,10,0,0,23,0,0,0,10,30,20,879,1068
2312,DrawIndexed,2,2,0,0,28,0,0,0,2,6,4,48252,60516
2313,DrawIndexed,2,2,0,0,20,0,0,0,2,6,4,1156,1156
2314,DrawIndexed,36,36,0,0,22,0,0,0,36,108,72,20460,20460
2315,DrawIndexed,2,2,0,0,20,0,0,0,2,6,4,576,576
2316,DrawIndexed,2,2,0,0,24,0,0,0,2,6,4,63504,63504
2317,DrawIndexed,2,2,0,0,20,0,0,0,2,6,4,576,576
2318,DrawIndexed,4,4,0,0,22,0,0,0,4,12,8,6480,6480
2319,DrawIndexed,18,18,0,0,21,0,0,0,18,54,36,7728,7728
2320,DrawIndexed,2,2,0,0,20,0,0,0,2,6,4,3240,3240
2321,DrawIndexed,14,14,0,0,24,0,0,0,14,42,28,1263,1432
2322,DrawIndexed,2,2,0,0,21,0,0,0,2,6,4,2704,2704
2323,DrawIndexed,2,2,0,0,20,0,0,0,2,6,4,3240,3240
2324,DrawIndexed,16,16,0,0,23,0,0,0,16,48,32,1296,1629
2325,DrawIndexed,2,2,0,0,21,0,0,0,2,6,4,899,899
2326,DrawIndexed,2,2,0,0,20,0,0,0,2,6,4,3240,3240
2327,DrawIndexed,2,2,0,0,20,0,0,0,2,6,4,3240,3240
2328,DrawIndexed,16,16,0,0,23,0,0,0,16,48,32,1308,1612
2329,DrawIndexed,18,18,0,0,29,0,0,0,18,54,36,74000,74000
2330,DrawIndexed,2,2,0,0,18,0,0,0,2,6,4,8100,8100
2331,DrawIndexed,14,14,0,0,23,0,0,0,14,42,28,56700,56700
2332,DrawIndexed,144,144,0,0,24,0,0,0,144,432,288,57728,57728
2333,DrawIndexed,16,16,0,0,18,0,0,0,16,48,32,7680,7680
2334,DrawIndexed,32,32,0,0,23,0,0,0,32,96,64,1196,1519
2335,DrawIndexed,4,4,0,0,22,0,0,0,4,12,8,623,729
2336,DrawIndexed,28,28,0,0,26,0,0,0,28,84,56,5183,6357
2337,DrawIndexed,2,2,0,0,307,0,0,0,2,6,4,2.0736e+06,2.0736e+06
2338,ClearDepthStencilView,0,0,0,0,18,0,0,0,0,0,0,0,0
2339,DrawIndexed,18,18,0,0,31,0,0,0,18,54,16,111264,111264
2340,DrawIndexed,36,36,0,0,19,0,0,0,36,108,72,1743,1743
2341,DrawIndexed,58,58,0,0,17,0,0,0,58,174,116,2612,2612
2342,DrawIndexed,58,58,0,0,16,0,0,0,58,174,116,2612,2612
2343,DrawIndexed,58,58,0,0,16,0,0,0,58,174,116,2612,2612
2344,DrawIndexed,80,80,0,0,17,0,0,0,80,240,160,4370,4370
2345,DrawIndexed,18,18,0,0,19,0,0,0,18,54,16,1400,1400
2346,DrawIndexed,22,22,0,0,17,0,0,0,22,66,44,779,779
2347,DrawIndexed,18,18,0,0,19,0,0,0,18,54,16,1400,1400
2348,DrawIndexed,10,10,0,0,17,0,0,0,10,30,20,331,331
2349,DrawIndexed,18,18,0,0,19,0,0,0,18,54,16,1400,1400
2350,DrawIndexed,10,10,0,0,17,0,0,0,10,30,20,346,346
2351,DrawIndexed,2,2,0,0,18,0,0,0,2,6,4,1955,1955
2352,DrawIndexed,2,2,0,0,200,0,0,0,2,6,4,2.0736e+06,2.0736e+06
