id,range_names,Clipper Invocations,Post-Clip Primitives,CS Invocations,DS Invocations,GS Invocations,Post-GS Primitives,HS Invocations,Primitive Count,Vertex Count,VS Invocations,Pixels Rendered,PS Invocations,GPU Frequency,CS EM Pipe Active,CS FPU Pipe Active,CS Send Pipeline Active,CS Threads Dispatched,DS EM Pipe Active,DS FPU Pipe Active,DS Send Pipe Active,GPU Duration,Early Depth Test Fails,EM Pipe Active,EU Active,EU FPU And EM Pipes Active,EU Send Pipe Active,EU Stall,EU Thread Occupancy,EU FPU Pipe Active,GPU Core Clocks,GS EM Pipe Active,GS FPU Pipe Active,GS Send Pipe Active,GTI Read Throughput,GTI Write Throughput,SQ00 is full,SQ01 is full,SQ10 is full,SQ11 is full,Early Hi-Depth Test Fails,HS EM Pipe Active,HS FPU Pipe Active,HS Send Pipe Active,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice0 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice1 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice2 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice3 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice4 Thread Dispatcher,Non-PS Thread Ready For Dispatch on Slice0 DualSubslice5 Thread Dispatcher,Slice0 Pipe0 Post-EarlyZ Pixel Data Ready,Slice0 Pipe0 Pixel Values Ready,Slice0 Pipe1 Pixel Values Ready,Slice0 Pipe2 Pixel Values Ready,Polygon Data Ready,PS EM Pipe Active,PS FPU Pipe Active,PS Send Pipeline Active,Slice0 Pipe0 PS Output Available,Slice0 Pipe1 PS Output Available,Slice0 Pipe2 PS Output Available,PS Thread Ready For Dispatch on Slice0 Dualsubslice0 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice1 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice2 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice3 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice4 Thread Dispatcher,PS Thread Ready For Dispatch on Slice0 Dualsubslice5 Thread Dispatcher,Rasterized Pixels,Slice0 Rasterizer Input Available,Slice0 Rasterizer Output Ready,Slice0 DualSubslice0 Input Available,Slice0 DualSubslice0 Sampler Output Ready,Slice0 DualSubslice1 Input Available,Slice0 DualSubslice1 Sampler Output Ready,Slice0 DualSubslice2 Input Available,Slice0 DualSubslice2 Sampler Output Ready,Slice0 DualSubslice3 Input Available,Slice0 DualSubslice3 Sampler Output Ready,Slice0 DualSubslice4 Input Available,Slice0 DualSubslice4 Sampler Output Ready,Slice0 DualSubslice5 Input Available,Slice0 DualSubslice5 Sampler Output Ready,Samplers Bottleneck,Sampler Texels,Samplers Busy,Samples Blended,Samples Killed in PS,Samples Written,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice0 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice1 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice2 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice3 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice4 Thread Dispatcher Port 3,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 0,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 1,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 2,Thread Header Ready on Slice0 DualSubslice5 Thread Dispatcher Port 3,VS EM Pipe Active,VS FPU Pipe Active,VS Send Pipe Active
446,DrawIndexed,1334,1334,0,0,0,0,0,1334,4002,3513,0,0,1296,0,0,0,0,0,0,0,7,0,0.0955023,8.33565,0.0950702,2.25916,27.2749,5.31009,5.6826,8995,0,0,0,170432,512,0,0,0,0,24396,0,0,0,2.41777,2.48312,2.35243,2.41777,2.35243,2.35243,6.89354,0,0,0,30.1498,0,0,0,0.021815,0.021815,0.021815,0,0,0,0,0,0,24396,29.7993,27.6178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41777,0.588107,0.522762,0.653452,0.653452,2.48312,0.62078,0.588107,0.653452,0.62078,2.44787,0.611967,0.543971,0.611967,0.679964,2.54986,0.611967,0.577969,0.679964,0.679964,2.48187,0.543971,0.611967,0.679964,0.645966,2.27297,0.519537,0.552008,0.61695,0.584479,0.104771,5.9749,2.30285
447,DrawIndexed,1334,1334,0,0,0,0,0,1334,4002,3513,0,0,1300,0,0,0,0,0,0,0,7,0,0.10088,7.89402,0.0999671,2.28709,25.6649,5.59376,6.00259,9494,0,0,0,174784,320,0,0,0,0,36248,0,0,0,2.55836,2.4944,2.30253,2.23857,2.30253,2.17461,6.76206,0,0,0,19.9433,0,0,0,0.0211977,0.0211977,0.0211977,0,0,0,0,0,0,36248,30.5564,27.9491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.55836,0.575632,0.575632,0.70355,0.70355,2.4944,0.575632,0.575632,0.70355,0.639591,2.40624,0.585302,0.585302,0.650336,0.585302,2.27618,0.585302,0.520269,0.585302,0.585302,2.27618,0.520269,0.520269,0.650336,0.585302,2.21667,0.521569,0.488971,0.586765,0.619363,0.0971138,6.04831,2.29114
448,DrawIndexed,1334,1334,0,0,0,0,0,1334,4002,3513,0,0,1296,0,0,0,0,0,0,0,6,0,0.0988125,8.43868,0.0988125,2.31779,25.0465,5.0019,5.87934,8919,0,0,0,169792,512,0,0,0,0,22668,0,0,0,2.53879,2.40859,2.47369,2.2784,2.3435,2.2784,7.24605,0,0,0,17.4772,0,0,0,0.0225734,0.0225734,0.0225734,0,0,0,0,0,0,22668,25.316,19.1874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53879,0.585874,0.585874,0.650971,0.716068,2.40859,0.520777,0.585874,0.650971,0.650971,2.5802,0.627615,0.627615,0.627615,0.69735,2.51046,0.55788,0.627615,0.627615,0.69735,2.51046,0.627615,0.55788,0.627615,0.69735,2.27403,0.551281,0.551281,0.620191,0.551281,0.107161,6.12927,2.31753
449,DrawIndexed,1334,1334,0,0,0,0,0,1334,4002,3513,0,0,1297,0,0,0,0,0,0,0,7,0,0.102031,8.30207,0.101801,2.29774,28.446,5.90104,6.07133,8996,0,0,0,172608,320,0,0,0,0,23760,0,0,0,2.54349,2.51046,2.4444,2.41136,2.37833,2.2462,6.91133,0,0,0,22.8647,0,0,0,0.0219756,0.0219756,0.0219756,0,0,0,0,0,0,23760,24.2611,21.5361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54349,0.56155,0.594583,0.726712,0.660647,2.51046,0.594583,0.528518,0.660647,0.726712,2.51587,0.543971,0.611967,0.679964,0.679964,2.51587,0.611967,0.543971,0.679964,0.679964,2.44787,0.543971,0.611967,0.679964,0.611967,2.31635,0.595632,0.562541,0.562541,0.595632,0.102077,6.07625,2.34773
450,DrawIndexed,1334,1334,0,0,0,0,0,1334,4002,3513,0,0,1299,0,0,0,0,0,0,0,7,0,0.0992064,8.23679,0.0989819,2.14858,24.7682,5.0135,5.90278,9085,0,0,0,174720,320,0,0,0,0,34644,0,0,0,2.57732,2.44845,2.38402,2.31959,2.25515,2.19072,7.18011,0,0,0,24.9793,0,0,0,0.0221951,0.0221951,0.0221951,0,0,0,0,0,0,34644,29.1533,25.2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57732,0.612113,0.64433,0.64433,0.676546,2.44845,0.579897,0.579897,0.64433,0.64433,2.47161,0.601202,0.534402,0.668003,0.668003,2.50501,0.534402,0.601202,0.701403,0.668003,2.30461,0.534402,0.534402,0.601202,0.634603,2.21753,0.538543,0.506864,0.570222,0.601901,0.0986114,5.6818,2.27154
451,DrawIndexed,1334,1334,0,0,0,0,0,1334,4002,3513,0,0,1300,0,0,0,0,0,0,0,7,0,0.100803,6.1771,0.100347,2.30464,23.3389,5.36325,5.99777,12088,0,0,0,171968,320,0,0,0,0,31660,0,0,0,2.64147,2.51262,2.38376,2.31934,2.19049,2.12606,7.16951,0,0,0,21.6134,0,0,0,0.0226168,0.0226168,0.0226168,0,0,0,0,0,0,31660,28.1352,24.3696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64147,0.644261,0.644261,0.708687,0.644261,2.51262,0.579835,0.579835,0.708687,0.644261,2.49973,0.59204,0.657823,0.657823,0.59204,2.36816,0.59204,0.526258,0.59204,0.657823,2.33527,0.559149,0.526258,0.657823,0.59204,2.29583,0.524762,0.590357,0.590357,0.590357,0.101291,6.09473,2.10172
452,DrawIndexed,1840,1840,0,0,0,0,0,1840,5520,2012,35,136,1297,0,0,0,0,0,0,0,10,0,0.048556,3.62257,0.0422098,1.04532,29.0236,4.08661,3.09755,16342,0,0,0,125184,41472,0,0,0,0,0,0,0,0,0.885578,0.885578,0.927748,0.885578,0.885578,0.843407,0.383891,2.46388,7.21016,0,0.411094,0.0112386,0.574708,0.130967,0.516507,0.460669,0.0139597,0.886304,1.07326,0.914001,1.01786,0,0,136,1.31919,0.383891,0.159689,0.0810552,0.173575,0.0589492,0.152746,0.0884238,0.13886,0.0663179,0,0,0,0,0,408,12.5076,0,0,544,1.77818,0.372505,0.653641,0.534158,0.506044,1.97498,0.562272,0.372505,0.534158,0.604442,1.66388,0.424001,0.340486,0.424001,0.552486,1.71528,0.340486,0.424001,0.661699,0.340486,0.770911,0.192728,0.192728,0.192728,0.192728,0.872455,0.207727,0.207727,0.249273,0.207727,0.0380613,2.26287,1.04311
453,DrawIndexed,7360,6728,0,0,0,0,0,7360,22080,8048,816,2824,1297,0,0,0,0,0,0,0,16,76,0.188599,15.7204,0.163041,3.77701,42.9589,11.9119,11.5676,20461,0,0,0,467328,41280,0,0,0,0,0,0,0,0,2.5492,2.432,2.935,2.81291,2.05108,1.96318,3.90538,7.99421,2.82887,11.0403,4.04641,0.0951482,5.66788,0.944995,5.52257,2.91576,4.41226,10.8703,9.7818,5.87504,5.96948,8.39505,8.72807,2896,6.77287,3.74125,2.08616,1.13524,1.99419,1.1635,0.726041,0.687738,1.17619,0.588817,1.61181,0.829055,1.7425,0.918555,0,8460,19.8817,0,0,10832,11.8328,3.50149,3.21824,3.30615,3.58939,11.5837,3.22801,3.648,3.57474,2.66641,8.14401,2.02156,1.9638,2.24779,2.6521,7.80709,1.53061,2.68579,1.86273,2.21891,9.46284,2.57027,2.5799,3.09492,2.27667,9.99056,2.9922,2.81823,3.00711,2.37089,0.0999646,6.82195,2.83699
454,DrawIndexed,3680,3345,0,0,0,0,0,3680,11040,4024,212,780,1300,0,0,0,0,0,0,0,12,56,0.114148,9.29972,0.0958727,2.40189,43.8819,11.1288,7.12312,14916,0,0,0,241088,37184,0,0,0,0,0,0,0,0,2.11309,2.25005,1.40873,1.40873,1.38916,1.29133,1.89707,4.19803,10.134,5.2506,2.20889,0.0371419,2.45823,0.436485,0.501805,2.57022,1.53601,1.62403,1.43584,4.79543,4.69088,3.41535,3.13654,836,3.98384,1.54825,0.178326,0.0595593,0.164609,0.152207,0.816187,0.741182,0.864198,0.694858,0.493827,0.787506,0.528121,0.383826,0,2340,5.32985,0,0,2960,3.21529,0.808713,0.697841,0.873932,0.978282,3.22833,0.939151,0.697841,1.05654,0.736973,5.85068,1.49058,1.40521,1.78607,1.92396,5.73248,1.57594,1.66787,1.78607,1.56937,4.32727,1.07033,0.893033,1.37238,1.50371,4.60027,1.00369,1.53342,1.26856,1.28947,0.0729282,4.75199,1.91357
455,DrawIndexed,1840,1840,0,0,0,0,0,1840,5520,2012,31,124,1299,0,0,0,0,0,0,0,9,16,0.0535673,4.53655,0.0460067,1.30088,25.3831,4.42481,3.41463,13208,0,0,0,125568,31680,0,0,0,0,0,0,0,0,0.824536,0.862015,0.787057,0.749578,0.749578,0.749578,0.420457,2.62212,0.428102,2.6527,0.400363,0.0131737,0.755354,0.139844,0.259919,0.443391,0.290498,0.645212,0.566528,0.881265,0.928476,0.826186,0.645212,140,1.46778,0.420457,0.0935308,0.0310969,0.0935308,0.0310969,0.155885,0.0621939,0.155885,0.0855166,0.116913,0.0388712,0.0857366,0.0310969,0,372,6.37492,0,0,496,1.33675,0.331064,0.224874,0.412268,0.368543,1.31176,0.412268,0.187395,0.449747,0.262352,1.87275,0.415295,0.626861,0.415295,0.564175,1.94327,0.626861,0.415295,0.619025,0.485817,1.53581,0.235073,0.470146,0.415295,0.415295,1.54221,0.236053,0.472106,0.417027,0.417027,0.0350335,2.77418,1.11195
456,DrawIndexed,504,504,0,0,0,0,0,504,1512,689,1336,812,1299,0,0,0,0,0,0,0,10,1240,0.0398159,2.78467,0.0315727,0.6124,32.9734,5.49329,2.17385,13510,0,0,0,57984,30272,0,0,0,0,6540,0,0,0,0.345771,0.30255,0.30255,0.30255,0.30255,0.324161,2.19703,10.126,7.58397,10.3866,5.83186,0.0254429,1.33179,0.304058,1.38723,1.11964,1.85902,2.08773,1.78948,1.57853,1.46214,2.18957,2.42235,8592,6.06999,3.60538,0.535607,0.446665,0.475256,0.393671,0.324381,0.272541,0.520519,0.492089,0.731744,0.63593,0.641219,0.651071,0,2436,14.3893,0,0,3248,2.34116,0.461029,0.734764,0.821207,0.648322,2.0242,0.439418,0.4034,0.482639,0.878836,1.8043,0.398703,0.331126,0.669009,0.60819,1.69618,0.452764,0.337884,0.452764,0.594675,2.62198,0.824436,0.750101,0.669009,0.925801,2.72787,0.807449,0.84382,0.996581,0.720157,0.0147632,0.828231,0.313942
457,DrawIndexed,409,315,0,0,0,0,0,409,1227,623,1180,924,1300,0,0,0,0,0,0,0,12,0,0.0866584,3.65344,0.0367068,0.598723,40.1413,7.40686,2.94046,16306,0,0,0,61504,37184,0,0,0,0,4,0,0,0,0.256959,0.275314,0.256959,0.220251,0.220251,0.220251,1.26266,9.15579,8.43601,9.24119,1.95245,0.0742915,2.06158,0.310829,1.75064,0.88447,2.03123,2.65537,2.80889,1.12015,1.17132,2.63263,3.23534,928,2.873,1.06746,0.751412,0.674689,0.777323,0.765319,0.445665,0.412869,0.352386,0.34238,0.761776,0.735109,0.922423,0.916369,0,4620,21.3234,0,0,3696,3.05904,0.966656,0.929948,0.874885,0.960538,3.16305,0.948302,0.942184,1.13184,0.79535,1.40445,0.388834,0.493297,0.493297,0.493297,1.48569,0.406245,0.458476,0.493297,0.458476,3.4879,0.998201,1.03883,1.07365,1.30579,3.44004,1.0178,0.977995,1.27935,1.05191,0.00975914,0.891923,0.277418
458,DrawIndexed,192,192,0,0,0,0,0,192,576,276,408,304,1299,0,0,0,0,0,0,0,11,12,0.0380003,1.64625,0.0153115,0.261375,21.7398,4.18549,1.34268,15081,0,0,0,36928,37184,0,0,0,0,12,0,0,0,0.116936,0.116936,0.116936,0.116936,0.136426,0.0779575,0.535727,9.50393,2.5047,2.76212,1.87723,0.0349877,0.826474,0.147916,0.967091,0.327002,0.591387,1.62607,1.55746,0.500858,0.500858,1.21441,0.981132,328,1.90635,0.493982,0.484741,0.503345,0.525705,0.476853,0.259439,0.211935,0.238957,0.185443,0.361849,0.331148,0.238957,0.264918,0,1520,21.9879,0,0,1216,1.6566,0.474242,0.51322,0.786072,0.31183,1.59163,0.51322,0.474242,0.214383,0.688625,0.595238,0,0.0392465,0.516745,0.0392465,0.621402,0.0392465,0.215856,0.0392465,0.431711,1.03349,0.477499,0.0392465,0.196232,0.516745,1.08405,0.0411664,0.500858,0.542024,0.205832,0.00355566,0.403624,0.121272
459,DrawIndexed,60,60,0,0,0,0,0,60,180,96,104,80,1301,0,0,0,0,0,0,0,10,36,0.0176959,0.754053,0.00884797,0.135124,10.194,2.14656,0.603257,14353,0,0,0,24192,40384,0,0,0,0,128,0,0,0,0.0410341,0.0410341,0.0410341,0.0410341,0.0615511,0.020517,0.285225,0.185396,0.156874,2.31746,1.2523,0.0157013,0.419312,0.0831589,0.199658,0.171135,0.156874,0.297872,0.375887,0.382979,0.432624,0.347518,0.382979,244,1.62578,0.385054,0.143462,0.114498,0.143462,0.107342,0.150635,0.143123,0.0717309,0.0572492,0.0717309,0.0572492,0.100423,0.0858738,0,400,22.511,0,0,320,0.328272,0,0,0.287238,0.0410341,0.403502,0,0.184653,0.0410341,0.287238,0.428847,0.192981,0,0.192981,0.0428847,0.478879,0.192981,0,0.0428847,0.300193,0.414552,0.192981,0.0214424,0.300193,0.0428847,0.425532,0.0212766,0.191489,0.0212766,0.297872,0.00203536,0.172248,0.054642
460,DrawIndexed,506,506,0,0,0,0,0,506,1518,770,528,432,1298,0,0,0,0,0,0,0,11,60,0.0639094,3.13032,0.0305593,0.584206,32.9337,4.95341,2.54116,15081,0,0,0,68096,41280,0,0,0,0,136,0,0,0,0.333287,0.333287,0.333287,0.333287,0.333287,0.354117,0.896501,8.92487,9.11889,8.95832,0.631001,0.0507889,1.3512,0.220698,0.816217,0.950023,0.782766,1.57453,1.20364,1.74248,1.89643,1.88943,1.36459,628,2.01378,0.88312,0.404367,0.388619,0.485241,0.430257,0.572854,0.534351,0.512198,0.492713,0.49198,0.471895,0.444804,0.37474,0,2160,22.399,0,0,1728,1.89557,0.395778,0.590196,0.374948,0.77767,1.54145,0.374948,0.374948,0.590196,0.590196,1.85105,0.526218,0.69337,0.526218,0.408593,1.96867,0.526218,0.600508,0.612889,0.526218,1.51675,0.526218,0.526218,0.241441,0.334303,1.72148,0.594822,0.594822,0.293912,0.377887,0.0140058,1.17772,0.377026
461,DrawIndexed,48,48,0,0,0,0,0,48,144,72,56,52,1297,0,0,0,0,0,0,0,11,8,0.00869301,0.405335,0.00325988,0.0738298,4.84495,0.663788,0.331421,15517,0,0,0,18304,37184,0,0,0,0,8,0,0,0,0.0416031,0.0416031,0.0416031,0.0416031,0.0416031,0,0.160234,0,0,2.33384,0.124697,0.0071668,0.194567,0.0286672,0.0139334,0.0139334,0.355302,0,0,0,0,0.563645,0.671006,68,1.51177,0.132367,0,0,0,0,0,0,0,0,0.168146,0.139792,0.269034,0.223667,0,260,0,0,0,208,0.0416031,0,0,0.0416031,0,0.0416031,0,0,0.0416031,0,0.0363879,0,0,0.0363879,0,0.0545818,0.0181939,0,0,0.0363879,0.52156,0,0.35175,0.254715,0.0181939,0.671006,0.389183,0,0,0.281822,0.00165388,0.144051,0.0457875
462,DrawIndexed,108,108,0,0,0,0,0,108,324,112,28,24,1297,0,0,0,0,0,0,0,11,0,0.00429532,0.390847,0.00224993,0.0691263,3.93314,0.720268,0.21313,15282,0,0,0,18752,37184,0,0,0,0,0,0,0,0,0.0755953,0.0566965,0.0377977,0.0377977,0.0377977,0.0377977,0.0841533,0,0.15536,0,0.0760119,0.00363291,0.0904059,0.0145316,0.0129467,0.168307,0.0129467,0,0,0.405793,0.405793,0,0,24,1.21051,0.07768,0,0,0,0,0.104712,0.0809717,0.104712,0.0809717,0,0,0,0,0,120,0,0,0,96,0.0755953,0.0188988,0,0.0188988,0.0377977,0.0566965,0.0188988,0,0,0.0377977,0.440984,0,0,0.399642,0.0413422,0.440984,0,0,0.0413422,0.399642,0.0413422,0,0,0,0.0413422,0.0629679,0,0.0209893,0.0419786,0,0.00251509,0.17849,0.0706067
463,DrawIndexed,346,346,0,0,0,0,0,346,1038,448,356,284,1299,0,0,0,0,0,0,0,11,24,0.0447521,2.03792,0.0219591,0.373793,26.2703,3.50359,1.69085,15461,0,0,0,49664,37184,0,0,0,0,308,0,0,0,0.202607,0.202607,0.202607,0.222868,0.162086,0.162086,0.733397,2.30884,6.6549,9.03164,1.64753,0.0375324,0.96791,0.170033,0.292001,0.468559,0.943909,0.600601,0.539176,0.832651,0.819001,1.57658,1.3923,616,2.7774,0.842048,0.174896,0.158174,0.161442,0.118631,0.195076,0.203367,0.295977,0.254209,0.585228,0.440628,0.511234,0.423681,0,1420,22.7799,0,0,1136,0.790167,0.0405214,0.236375,0.222868,0.364692,0.736138,0.0405214,0.324171,0.263389,0.324171,1.04152,0.22612,0.22612,0.349459,0.370015,1.04838,0.328902,0.0616692,0.370015,0.438536,1.56229,0.363163,0.22612,0.726326,0.541318,1.5561,0.361725,0.225225,0.539176,0.723451,0.00824576,0.678971,0.219769
464,DrawIndexed,434,434,0,0,0,0,0,434,1302,656,772,640,1298,0,0,0,0,0,0,0,11,116,0.0945023,3.8542,0.0433968,0.697706,46.1978,7.54657,3.27375,15375,0,0,0,67072,37184,0,0,0,0,228,0,0,0,0.273509,0.273509,0.273509,0.273509,0.293045,0.234436,1.26117,8.98029,8.40357,3.08638,2.47347,0.0775431,2.22231,0.355786,1.64776,0.760504,1.28652,3.19019,2.72284,1.76104,1.41561,2.76348,2.71607,984,3.30186,1.32455,1.03141,1.07716,0.937647,0.826502,0.334874,0.311632,0.676445,0.677461,0.68984,0.887474,0.756815,0.819728,0,3200,26.8098,0,0,2560,3.34071,0.729357,0.963793,1.10706,1.30242,2.89138,0.827038,0.963793,0.827038,1.00287,1.95245,0.547716,0.683034,0.425285,0.554159,1.59804,0.212643,0.251305,0.547716,0.721696,2.88034,0.921451,0.599265,0.992332,0.741027,2.9599,0.65023,0.927933,0.758602,1.02276,0.0112692,1.03039,0.325279
465,DrawIndexed,616,616,0,0,0,0,0,616,1848,826,828,676,1300,0,0,0,0,0,0,0,11,36,0.0834673,3.84469,0.0361506,0.695392,39.9718,5.70434,3.13184,14979,0,0,0,74624,41472,0,0,0,0,100,0,0,0,0.357592,0.357592,0.377458,0.337726,0.31786,0.31786,1.14171,7.22391,10.1508,9.32051,1.09469,0.0706239,1.88695,0.290518,1.19015,1.86825,0.934127,2.20289,2.45839,2.99012,2.93488,1.9681,1.24991,812,1.98588,1.10019,0.549526,0.478234,0.721253,0.582465,1.05097,0.91355,0.975409,0.821582,0.563264,0.50889,0.364061,0.343348,0,3380,22.6317,0,0,2704,2.47666,0.841004,0.562877,0.602609,0.642342,2.68194,0.946957,0.562877,0.801271,0.741673,3.36387,1.10078,0.76576,1.12129,1.10078,3.26815,1.08027,0.76576,1.40161,0.663203,1.5657,0.581157,0.369206,0.581157,0.369206,1.58138,0.372902,0.586976,0.372902,0.586976,0.0150416,1.30447,0.364256
466,DrawIndexed,324,324,0,0,0,0,0,324,972,452,616,468,1298,0,0,0,0,0,0,0,11,28,0.0571598,2.50827,0.0257219,0.417645,28.155,4.77027,2.03889,14806,0,0,0,51072,41280,0,0,0,0,44,0,0,0,0.195363,0.195363,0.195363,0.2149,0.156291,0.156291,0.754812,6.81218,2.08831,8.81243,0.930388,0.0421271,1.25701,0.184674,1.28947,0.138382,1.06303,2.26683,1.74167,0.458685,0.358971,2.00758,1.84804,540,2.48459,0.691911,0.911999,0.836793,0.578507,0.625947,0.0680596,0.0527113,0.102089,0.079067,0.77588,0.724781,0.517253,0.474402,0,2340,20.0054,0,0,1872,2.40297,0.690284,0.592602,0.859599,0.989841,1.90805,0.345142,0.690284,0.787966,0.55353,0.593308,0.0366995,0.201847,0.073399,0.293596,0.434277,0.0550492,0.201847,0.0550492,0.220197,1.84721,0.48321,0.48321,0.48321,0.740106,2.00758,0.525161,0.525161,0.804361,0.525161,0.0068579,0.681492,0.185054
467,DrawIndexed,168,168,0,0,0,0,0,168,504,264,556,432,1297,0,0,0,0,0,0,0,11,68,0.0425731,1.87331,0.0153263,0.309001,22.225,2.60764,1.42915,14820,0,0,0,38336,37184,0,0,0,0,100,0,0,0,0.117601,0.117601,0.117601,0.156801,0.0784006,0.0784006,0.809072,4.78812,2.22163,9.78845,1.85248,0.0384546,1.11143,0.159141,0.809072,0.198952,1.61814,1.60079,1.44928,0.480896,0.382082,1.95652,2.3913,600,2.72564,0.756018,0.518457,0.373684,0.435504,0.283094,0.103691,0.0679425,0.138255,0.09059,0.746578,0.549202,1.00926,0.679425,0,2160,22.9555,0,0,1728,1.70521,0.378936,0.418137,0.516137,0.516137,1.43081,0.418137,0.274402,0.516137,0.516137,0.637245,0.0406752,0.0203376,0.535557,0.0406752,0.494882,0.0406752,0,0.433869,0.0203376,2.51508,0.535557,0.67792,1.03044,0.989763,2.47036,0.658762,0.520422,0.961792,1.00132,0.00479019,0.443833,0.130603
468,DrawIndexed,178,178,0,0,0,0,0,178,534,291,44,36,1299,0,0,0,0,0,0,0,11,0,0.0128528,0.871105,0.00782986,0.182329,8.41141,1.10289,0.698926,14462,0,0,0,33024,320,0,0,0,0,0,0,0,0,0.14428,0.123669,0.123669,0.123669,0.123669,0.14428,0.126369,0,0,0.252738,0.109966,0.00824839,0.180347,0.0365035,0.014041,0.014041,0.266779,0,0,0,0,0.57931,0.586207,36,0.154451,0.126369,0,0,0,0,0,0,0,0,0.177658,0.141814,0.142126,0.113451,0,180,0,0,0,144,0.14428,0.0412229,0.0206115,0.0412229,0.0412229,0.123669,0,0.0412229,0.0412229,0.0412229,0.120297,0.0400989,0,0.0400989,0.0400989,0.120297,0,0.0400989,0.0400989,0.0400989,0.728464,0.427722,0.0400989,0.0400989,0.220544,0.731034,0.0206897,0.441379,0.227586,0.0413793,0.00701991,0.489796,0.13301
469,DrawIndexed,242,242,0,0,0,0,0,242,726,346,604,444,1300,0,0,0,0,0,0,0,11,64,0.0491101,2.16451,0.0187486,0.353103,24.1192,3.82693,1.70934,14449,0,0,0,46400,41280,0,0,0,0,112,0,0,0,0.158625,0.158625,0.158625,0.118969,0.118969,0.158625,0.873423,3.30653,2.65493,3.06391,1.65331,0.0407676,1.14474,0.160114,1.20616,0.519895,0.956606,1.56863,1.63743,0.736154,1.25903,1.38975,1.66495,620,2.19742,0.880355,0.501269,0.465715,0.5384,0.569888,0.309425,0.318647,0.278483,0.275752,0.383687,0.349286,0.470326,0.447331,0,2220,20.4651,0,0,1776,1.66557,0.522141,0.522141,0.522141,0.799736,1.72505,0.522141,0.522141,0.522141,0.799736,0.903391,0.0404503,0.222477,0.532596,0.242702,1.38205,0.43147,0.0202252,0.532596,0.532596,1.76633,0.492146,0.532596,0.714623,0.532596,1.78879,0.543516,0.502236,0.543516,0.729274,0.0024633,0.552713,0.178806
